Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E2079301EA01000000KLXBE0000100012;SHN201411004249;41162;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100009;SHN201411004249;41162;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100014;SHN201411004249;41162;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100023;SHN201411004249;48093;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100022;SHN201411004249;48093;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100010;SHN201411004249;41162;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100002;SHN201411004249;48094;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100020;SHN201411004249;48093;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100017;SHN201411004249;41162;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100018;SHN201411004249;41162;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100016;SHN201411004249;41162;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100007;SHN201411004249;48094;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100006;SHN201411004249;48094;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100021;SHN201411004249;48093;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2079301EA01000000KLXBE0000100008;SHN201411004249;48094;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;KLIXBöœLL T101;TenneT
E2325401HRA0000000SIEVE0000100016;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100004;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100003;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100013;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100001;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100018;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100012;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100007;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100009;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100006;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100015;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100017;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100014;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100005;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100002;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100008;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100010;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000SIEVE0000100011;SHN201411004371;27999;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;SIEVERSTED EIP:T101;TenneT
E2325401HRA0000000BDUPE0000100002;SHN201411004036;44510;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;BARDERUP T121;TenneT
E2325401HRA0000000BDUPE0000100001;SHN201411004036;44510;;Schleswig-Holstein Netz;06.02.2014;05:33:00;06.02.2014;14:44:00;000;EEG;Netzengpass;BARDERUP T121;TenneT
E20793014000000000000020924340001;SHN201500000609;33678;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301S120000000000022337800001;SHN201410000612;7247;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Weding.110/20.Umsp. 121;TenneT
E20793017000000000000020707640010;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000020707640011;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000020707640001;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000020707640002;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
