Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793019Y00000000000002359000001;SHN201500000271;8389;;Schleswig-Holstein Netz;03.07.2014;12:42:11;03.07.2014;13:45:20;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000002347000001;SHN201500000271;2291;;Schleswig-Holstein Netz;03.07.2014;12:42:11;03.07.2014;13:45:20;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000002347000010;SHN201500000271;2291;;Schleswig-Holstein Netz;03.07.2014;12:42:11;03.07.2014;13:45:20;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793019X00000000000002359000001;SHN201500000271;8389;;Schleswig-Holstein Netz;03.07.2014;12:42:11;03.07.2014;13:45:20;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793019Y00000000000002359000001;SHN201500000272;8389;;Schleswig-Holstein Netz;03.07.2014;15:25:05;03.07.2014;15:47:20;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793019X00000000000002359000001;SHN201500000272;8389;;Schleswig-Holstein Netz;03.07.2014;15:25:05;03.07.2014;15:47:20;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793019000000000000002359000001;SHN201500000272;8389;;Schleswig-Holstein Netz;03.07.2014;15:25:05;03.07.2014;15:47:20;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E2079301EA10000000000062184600002;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600003;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600001;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
