Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E2079301EA02000000000075409700002;SHN201610009703;44076;;Schleswig-Holstein Netz;02.11.2016;02:58:34;02.11.2016;03:18:57;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000075409700001;SHN201610009703;44076;;Schleswig-Holstein Netz;02.11.2016;02:58:34;02.11.2016;03:18:57;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000057294700001;SHN201610009703;42400;;Schleswig-Holstein Netz;02.11.2016;02:58:39;02.11.2016;03:18:57;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E20793014000000000000020935050003;SHN201610009704;12373;;Schleswig-Holstein Netz;02.11.2016;02:58:43;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E20793014000000000000020935050002;SHN201610009704;12373;;Schleswig-Holstein Netz;02.11.2016;02:58:43;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E20793014000000000000020935050001;SHN201610009704;12373;;Schleswig-Holstein Netz;02.11.2016;02:58:43;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301A000000000000212189700006;SHN201610009704;23188;;Schleswig-Holstein Netz;02.11.2016;02:58:43;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E20793014000000000000021218970005;SHN201610009704;23188;;Schleswig-Holstein Netz;02.11.2016;02:58:43;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E20793014000000000000021218970004;SHN201610009704;23188;;Schleswig-Holstein Netz;02.11.2016;02:58:43;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E20793014000000000000021218970003;SHN201610009704;23188;;Schleswig-Holstein Netz;02.11.2016;02:58:43;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E20793014000000000000021218970002;SHN201610009704;23188;;Schleswig-Holstein Netz;02.11.2016;02:58:43;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E20793014000000000000021218970001;SHN201610009704;23188;;Schleswig-Holstein Netz;02.11.2016;02:58:43;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301S120000000000029338900003;SHN201610009704;18525;;Schleswig-Holstein Netz;02.11.2016;02:58:56;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301S120000000000029338900002;SHN201610009704;18525;;Schleswig-Holstein Netz;02.11.2016;02:58:56;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301S120000000000029338900001;SHN201610009704;18525;;Schleswig-Holstein Netz;02.11.2016;02:58:56;02.11.2016;03:08:35;030;EEG;Netzengpass;Reinsbüttel.110/20.Trafo 123;Schleswig-Holstein Netz
E20793014000000000000021350560001;SHN201610009703;14576;;Schleswig-Holstein Netz;02.11.2016;02:59:33;02.11.2016;03:20:03;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301S120A00000000034096500002;SHN201610009703;27358;;Schleswig-Holstein Netz;02.11.2016;03:00:07;02.11.2016;03:20:37;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301S120000000000034096500001;SHN201610009703;27358;;Schleswig-Holstein Netz;02.11.2016;03:00:07;02.11.2016;03:20:37;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000077321100001;SHN201610009705;39364;;Schleswig-Holstein Netz;02.11.2016;03:08:47;02.11.2016;03:21:26;030;EEG;Netzengpass;Dieksanderkoog.110/20.Trafo 122;TenneT
E2079301EA01000000000075173000001;SHN201610009705;38141;;Schleswig-Holstein Netz;02.11.2016;03:08:47;02.11.2016;03:21:27;030;EEG;Netzengpass;Dieksanderkoog.110/20.Trafo 122;TenneT
E2079301EA01000000000078284700002;SHN201610009705;45837;;Schleswig-Holstein Netz;02.11.2016;03:08:48;02.11.2016;03:21:26;030;EEG;Netzengpass;Dieksanderkoog.110/20.Trafo 122;TenneT
E2079301EA01000000000078284700001;SHN201610009705;45837;;Schleswig-Holstein Netz;02.11.2016;03:08:48;02.11.2016;03:21:26;030;EEG;Netzengpass;Dieksanderkoog.110/20.Trafo 122;TenneT
E2079301EA01000000000075436000002;SHN201610009705;38889;;Schleswig-Holstein Netz;02.11.2016;03:08:48;02.11.2016;03:21:26;030;EEG;Netzengpass;Dieksanderkoog.110/20.Trafo 122;TenneT
E2079301EA01000000000075436000001;SHN201610009705;38889;;Schleswig-Holstein Netz;02.11.2016;03:08:48;02.11.2016;03:21:26;030;EEG;Netzengpass;Dieksanderkoog.110/20.Trafo 122;TenneT
E2079301EA10000000000071733300001;SHN201610009705;49165;;Schleswig-Holstein Netz;02.11.2016;03:08:49;02.11.2016;03:21:26;030;EEG;Netzengpass;Dieksanderkoog.110/20.Trafo 122;TenneT
E2079301EA01000000000072963400001;SHN201610009705;49092;;Schleswig-Holstein Netz;02.11.2016;03:08:50;02.11.2016;03:21:26;030;EEG;Netzengpass;Dieksanderkoog.110/20.Trafo 122;TenneT
