Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793019000000000000021311630001;SHN201650000469;19032;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:26;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793019000000000000021272300001;SHN201650000469;23679;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:26;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E2079308S120000000000020923500001;SHN201650000469;24944;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:26;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793018000000000000017533450001;SHN201650000469;2751;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:26;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793018000000000000002879000001;SHN201650000469;2905;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:26;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793018000000000000002921000001;SHN201650000469;3037;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:26;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793019000000000000004288000003;SHN201650000469;3485;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:27;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793019000000000000004288000004;SHN201650000469;43325;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:27;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793018000000000000020680370001;SHN201650000469;6384;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:27;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793013000000000000003998000006;SHN201650000469;2769;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:27;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793013000000000000003998000005;SHN201650000469;2769;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:27;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793013000000000000003998000004;SHN201650000469;2769;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:27;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793013000000000000003998000003;SHN201650000469;2769;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:27;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793013000000000000003998000002;SHN201650000469;2769;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:27;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793013000000000000003998000001;SHN201650000469;2769;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:27;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793018S12000000000002377090001;SHN201650000470;24390;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;12:15:17;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000021321300001;SHN201650000469;18457;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;12:15:45;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793018000000000000002846000001;SHN201650000469;3128;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;12:15:45;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
