Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E2079301EA01000000000059099600004;SHN201610005439;36537;;Schleswig-Holstein Netz;01.06.2016;12:10:07;01.06.2016;20:10:02;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000059099600003;SHN201610005439;36537;;Schleswig-Holstein Netz;01.06.2016;12:10:07;01.06.2016;20:10:02;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000059099600002;SHN201610005439;36537;;Schleswig-Holstein Netz;01.06.2016;12:10:07;01.06.2016;20:10:02;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000059099600001;SHN201610005439;36537;;Schleswig-Holstein Netz;01.06.2016;12:10:07;01.06.2016;20:10:02;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000066880600005;SHN201610005439;40086;;Schleswig-Holstein Netz;01.06.2016;12:10:07;01.06.2016;20:10:02;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000066880600004;SHN201610005439;40086;;Schleswig-Holstein Netz;01.06.2016;12:10:07;01.06.2016;20:10:02;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000066880600003;SHN201610005439;40086;;Schleswig-Holstein Netz;01.06.2016;12:10:07;01.06.2016;20:10:02;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000066880600002;SHN201610005439;40086;;Schleswig-Holstein Netz;01.06.2016;12:10:07;01.06.2016;20:10:02;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000066880600001;SHN201610005439;40086;;Schleswig-Holstein Netz;01.06.2016;12:10:07;01.06.2016;20:10:02;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000071140800006;SHN201610005437;45874;;Schleswig-Holstein Netz;01.06.2016;12:10:08;01.06.2016;19:55:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 123;TenneT
E2079301EA01000000000071140800005;SHN201610005437;45874;;Schleswig-Holstein Netz;01.06.2016;12:10:08;01.06.2016;19:55:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 123;TenneT
E2079301EA01000000000071140800004;SHN201610005437;45874;;Schleswig-Holstein Netz;01.06.2016;12:10:08;01.06.2016;19:55:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 123;TenneT
E2079301EA01000000000071140800003;SHN201610005437;45874;;Schleswig-Holstein Netz;01.06.2016;12:10:08;01.06.2016;19:55:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 123;TenneT
E2079301EA01000000000071140800002;SHN201610005437;45874;;Schleswig-Holstein Netz;01.06.2016;12:10:08;01.06.2016;19:55:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 123;TenneT
E2079301EA01000000000071140800001;SHN201610005437;45874;;Schleswig-Holstein Netz;01.06.2016;12:10:08;01.06.2016;19:55:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 123;TenneT
E2079301EA01000000000075367100001;SHN201610005429;49661;;Schleswig-Holstein Netz;01.06.2016;12:10:09;01.06.2016;20:09:50;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 122;TenneT
E2026001HRA00FLENSBURGE0000100012;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100011;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100002;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100001;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100010;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100009;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100008;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100007;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100006;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100005;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100004;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E2026001HRA00FLENSBURGE0000100003;SHN201610005434;41081;;Schleswig-Holstein Netz;01.06.2016;12:10:22;02.06.2016;00:16:46;000;EEG;Netzengpass;Flensburg.110/xx.Trafo 121;TenneT
E20793014000000000000020867680001;SHN201610005430;13524;;Schleswig-Holstein Netz;01.06.2016;12:10:36;01.06.2016;20:10:56;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 121;TenneT
E20793014000000000000020867680002;SHN201610005430;13524;;Schleswig-Holstein Netz;01.06.2016;12:10:36;01.06.2016;20:10:56;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 121;TenneT
E2079301SZP0000000000041108400001;SHN201610005432;39878;;Schleswig-Holstein Netz;01.06.2016;12:10:43;01.06.2016;20:10:59;000;EEG;Netzengpass;Weding.110/20.Umsp. 122;TenneT
E20793019000000000000002135000002;SHN201610005429;2257;;Schleswig-Holstein Netz;01.06.2016;12:10:44;01.06.2016;20:10:21;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 122;TenneT
E20793019000000000000002135000001;SHN201610005429;2257;;Schleswig-Holstein Netz;01.06.2016;12:10:44;01.06.2016;20:10:21;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 122;TenneT
E20793019000000000000021287350001;SHN201610005429;14694;;Schleswig-Holstein Netz;01.06.2016;12:10:45;01.06.2016;20:10:55;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 122;TenneT
E2079307S120000000000025837100004;SHN201610005438;28437;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:06;000;EEG;Netzengpass;Soholm.110/20.Trafo 121;TenneT
E2079307S120000000000022467100003;SHN201610005438;28437;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:06;000;EEG;Netzengpass;Soholm.110/20.Trafo 121;TenneT
E2079307S120000000000022467000002;SHN201610005438;28437;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:06;000;EEG;Netzengpass;Soholm.110/20.Trafo 121;TenneT
E2079307S120000000000022456900001;SHN201610005438;28437;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:06;000;EEG;Netzengpass;Soholm.110/20.Trafo 121;TenneT
E2079301EA01000000000078456100007;SHN201610005440;49723;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:06;000;EEG;Netzengpass;Lindewitt Nord.110/20.Trafo 122;TenneT
E2079301EA01000000000078456100006;SHN201610005440;49723;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:06;000;EEG;Netzengpass;Lindewitt Nord.110/20.Trafo 122;TenneT
E2079301EA01000000000078456100005;SHN201610005440;49723;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:06;000;EEG;Netzengpass;Lindewitt Nord.110/20.Trafo 122;TenneT
E2079301EA01000000000078456100004;SHN201610005440;49723;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:06;000;EEG;Netzengpass;Lindewitt Nord.110/20.Trafo 122;TenneT
E2079301EA01000000000078456100001;SHN201610005440;49723;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:06;000;EEG;Netzengpass;Lindewitt Nord.110/20.Trafo 122;TenneT
E2079301EA01000000000070608000007;SHN201610005439;44732;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:08;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000070608000006;SHN201610005439;44732;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:08;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000070608000005;SHN201610005439;44732;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:08;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000070608000004;SHN201610005439;44732;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:08;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000070608000003;SHN201610005439;44732;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:08;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000070608000002;SHN201610005439;44732;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:08;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000070608000001;SHN201610005439;44732;;Schleswig-Holstein Netz;01.06.2016;12:10:49;01.06.2016;20:10:08;000;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
