Anlageschl;Einsatz-ID;Projektnummer;DSO Schl¸ssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entsch‰digungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793014000000000000020196730001;SHN201410004454;8943;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000020334060001;SHN201410004454;8944;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301S120000000000039557700001;SHN201410004454;37034;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301SZP0000000000041810800001;SHN201410004454;31664;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000020844430001;SHN201410004454;13971;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079304S120000000000019994600001;SHN201410004454;30796;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079308S120000000000027901300001;SHN201410004454;33482;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021071920001;SHN201410004454;16913;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021099410001;SHN201410004454;18263;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021262940001;SHN201410004454;18736;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021319430001;SHN201410004454;19761;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014S12000000000001997610002;SHN201410004454;36018;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017000000000000021231080001;SHN201410004454;22024;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017S12000000000001910120001;SHN201410004454;14704;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000017729890001;SHN201410004454;6337;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000020397510001;SHN201410004454;21571;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000020982730001;SHN201410004454;15072;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000020982730002;SHN201410004454;15072;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000021139770001;SHN201410004454;18963;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000021277900001;SHN201410004454;19162;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000021287400001;SHN201410004454;15540;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000017521000001;SHN201500004454;33539;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000017521000002;SHN201500004454;33539;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000020241900001;SHN201500004454;7818;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000020682030001;SHN201500004454;12718;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021037120001;SHN201500004454;16911;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021037120002;SHN201500004454;16911;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021279180001;SHN201500004454;21704;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021402070001;SHN201500004454;21770;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021451830001;SHN201500004454;2496;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021451830002;SHN201500004454;2496;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021496320001;SHN201500004454;23255;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021496320002;SHN201500004454;23255;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021496320003;SHN201500004454;23255;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021518610001;SHN201500004454;23318;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S002377000001;SHN201500004454;4708;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S002377020001;SHN201500004454;4708;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S002377030001;SHN201500004454;4708;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S002377040001;SHN201500004454;4708;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S002377050001;SHN201500004454;4708;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S002377060001;SHN201500004454;4708;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480001;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480002;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480003;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480004;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480005;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480006;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480007;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480008;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480009;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480010;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480011;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480012;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480013;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480014;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480015;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480016;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480017;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301400000000000S017605480018;SHN201500004454;4572;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014S12000000000001987570001;SHN201500004454;26400;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014S12000000000002119180001;SHN201500004454;26058;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017000000000000001289690001;SHN201500004454;7244;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017000000000000020258970001;SHN201500004454;9581;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017000000000000020258970002;SHN201500004454;9581;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017000000000000020258970003;SHN201500004454;9581;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017000000000000020258970004;SHN201500004454;9581;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017000000000000020258970005;SHN201500004454;9581;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017000000000000020286560001;SHN201500004454;8160;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017000000000000021405090001;SHN201500004454;25724;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017S12000000000001483650001;SHN201500004454;30607;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017S12000000000001832100001;SHN201500004454;23428;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793017S12000000000002306910001;SHN201500004454;33260;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000020271020001;SHN201500004454;7307;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000020342010001;SHN201500004454;7632;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000021377190001;SHN201500004454;18910;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793018000000000000021377190002;SHN201500004454;18910;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793019000000000000001361470001;SHN201500004454;6547;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793019000000000000002327000001;SHN201500004454;1721;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793019000000000000002359000001;SHN201500004454;8389;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793019000000000000017754900001;SHN201500004454;6335;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793019000000000000021345150001;SHN201500004454;19016;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793019X00000000000002359000001;SHN201500004454;8389;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793019Y00000000000002359000001;SHN201500004454;8389;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301EA01000000000043188300001;SHN201500004454;31951;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301EA01000000000053478000001;SHN201500004454;41441;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301EA02000000000043188300002;SHN201500004454;31951;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301EA03000000000043188300003;SHN201500004454;31951;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301EA04000000000043188300004;SHN201500004454;31951;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301S120000000000023299400001;SHN201500004454;32867;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301S120000000000032553800001;SHN201500004454;31674;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301S120000000000032897700001;SHN201500004454;31672;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793010000000000000209082600001;SHN201500004454;10480;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000002344000003;SHN201500004454;8950;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000002347000001;SHN201500004454;2291;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000002347000009;SHN201500004454;2291;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000002347000010;SHN201500004454;2291;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E2079301S120000000000028909600001;SHN201410004454;7994;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000021017630001;SHN201410004454;18638;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014Z00000000000021017630002;SHN201410004454;18638;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;TenneT
E20793014000000000000002399000005;SHN201500004454;2433;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000002399000006;SHN201500004454;2433;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000002399000007;SHN201500004454;2433;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000002342000002;SHN201500004454;2220;;Schleswig-Holstein Netz;15.11.2014;17:15:24;15.11.2014;19:27:11;000;EEG;Netzengpass;Nieb¸ll.110/60.Trafo;TenneT
E2026001HRA000NIEBUELLE0000900001;SHN201410004455;47644;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900002;SHN201410004455;47644;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900003;SHN201410004455;47644;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900004;SHN201410004455;47644;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900009;SHN201410004455;41083;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900010;SHN201410004455;41083;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900011;SHN201410004455;41083;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900012;SHN201410004455;41083;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900013;SHN201410004455;47645;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900014;SHN201410004455;47646;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900015;SHN201410004455;47645;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900027;SHN201410004455;47607;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900028;SHN201410004455;47607;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900029;SHN201410004455;47607;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900030;SHN201410004455;47607;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2325401HRA000NIEBUELLE0000900034;SHN201410004455;47645;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll Gasthafen.110/xx.Trafo 101;TenneT
E2026001HRA000NIEBUELLE0000900023;SHN201410006003;47643;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2026001HRA000NIEBUELLE0000900019;SHN201410006003;47642;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2026001HRA000NIEBUELLE0000900006;SHN201410006003;47641;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2026001HRA000NIEBUELLE0000900016;SHN201410006003;47642;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2026001HRA000NIEBUELLE0000900017;SHN201410006003;47642;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2026001HRA000NIEBUELLE0000900025;SHN201410006003;47643;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2325401HRA000NIEBUELLE0000900033;SHN201410006003;47643;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2026001HRA000NIEBUELLE0000900005;SHN201410006003;47641;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2026001HRA000NIEBUELLE0000900018;SHN201410006003;47642;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2325401HRA000NIEBUELLE0000900032;SHN201410006003;47643;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2026001HRA000NIEBUELLE0000900007;SHN201410006003;47641;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
E2026001HRA000NIEBUELLE0000900021;SHN201410006003;47642;;Schleswig-Holstein Netz;15.11.2014;17:15:28;15.11.2014;19:27:13;030;EEG;Netzengpass;Nieb¸ll;TenneT
