Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793017000000000000021532350001;SHN201500003437;25872;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017S12000000000001995440001;SHN201500003437;32760;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E2079301SZP0000000000058076500001;SHN201500003437;43305;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000020682730001;SHN201500003437;15402;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021323050001;SHN201500003437;20086;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000020772270001;SHN201500003437;12958;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021047920001;SHN201500003437;18749;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021186700001;SHN201500003437;17271;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000020858550001;SHN201500003437;13684;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021278630001;SHN201500003437;22014;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000030650600003;SHN201500003437;15833;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000067111400001;SHN201500003437;37555;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000038589800001;SHN201500003437;37578;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793015000000000000020703840001;SHN201500003437;12423;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000020560190001;SHN201500003437;24742;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793015000000000000021158190001;SHN201500003437;20474;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793015S12000000000001742040001;SHN201500003437;25045;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021280190001;SHN201500003437;17087;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021155920001;SHN201500003437;15833;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000033399200001;SHN201410003437;30552;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo 122;Schleswig-Holstein Netz
E2079301S120F00000000039719200005;SHN201500003438;27461;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S12EA01000000042131600001;SHN201500003438;38888;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120A00000000039719200002;SHN201500003438;27461;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000039566500001;SHN201500003438;40625;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120B00000000039564000003;SHN201500003438;39424;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120A00000000039566500002;SHN201500003438;40625;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA02000000000038760600002;SHN201500003438;26332;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S12EA03000000042131600003;SHN201500003438;38888;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120B00000000039566500003;SHN201500003438;40625;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120E00000000039719200006;SHN201500003438;27461;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120C00000000039719200004;SHN201500003438;27461;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000039719200001;SHN201500003438;27461;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000054495000001;SHN201500003438;42276;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120A00000000039564000002;SHN201500003438;39424;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120C00000000039564000004;SHN201500003438;39424;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000039564000001;SHN201500003438;39424;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000038760600001;SHN201500003438;26332;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120B00000000039719200003;SHN201500003438;27461;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA02000000000054495000002;SHN201500003438;42276;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S12EA02000000042131600002;SHN201500003438;38888;;Schleswig-Holstein Netz;08.09.2014;11:44:43;08.09.2014;11:55:23;030;EEG;Netzengpass;Wö¶hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021067090001;SHN201500003439;22164;;Schleswig-Holstein Netz;08.09.2014;11:44:45;08.09.2014;13:27:17;000;EEG;Netzengpass;Arkebek.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000004155000002;SHN201500003439;7671;;Schleswig-Holstein Netz;08.09.2014;11:44:45;08.09.2014;13:27:17;000;EEG;Netzengpass;Arkebek.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021504140001;SHN201500003439;24235;;Schleswig-Holstein Netz;08.09.2014;11:44:45;08.09.2014;13:27:17;000;EEG;Netzengpass;Arkebek.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021065610001;SHN201500003439;16595;;Schleswig-Holstein Netz;08.09.2014;11:44:45;08.09.2014;13:27:17;000;EEG;Netzengpass;Arkebek.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000020318370001;SHN201500003439;8727;;Schleswig-Holstein Netz;08.09.2014;11:44:45;08.09.2014;13:27:17;000;EEG;Netzengpass;Arkebek.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000036937300001;SHN201500003439;37104;;Schleswig-Holstein Netz;08.09.2014;11:44:45;08.09.2014;13:27:17;000;EEG;Netzengpass;Arkebek.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021348190001;SHN201500003439;20640;;Schleswig-Holstein Netz;08.09.2014;11:44:45;08.09.2014;13:27:17;000;EEG;Netzengpass;Arkebek.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021264830001;SHN201500003439;18721;;Schleswig-Holstein Netz;08.09.2014;11:44:45;08.09.2014;13:27:17;000;EEG;Netzengpass;Ostermoor.110/20.Trafo;Schleswig-Holstein Netz
